total
0|1|0|1
0|2|0|2
0|3|0|3
0|4|0|4
0|5|0|5
0|6|0|6
0|6|1|7
0|7|1|8
0|7|2|9
0|8|2|10
0|8|3|11
0|9|3|12
0|9|4|13
0|10|4|14
0|10|5|15
1|10|5|16
1|10|6|17
1|11|6|18
1|12|6|19
1|13|6|20
1|13|7|21
1|14|7|22
1|15|7|23
1|16|7|24
1|17|7|25
1|18|7|26
1|19|7|27
1|20|7|28
2|20|7|29
3|20|7|30
4|20|7|31
5|20|7|32
6|20|7|33
6|21|7|34
7|21|7|35
7|22|7|36
8|22|7|37
8|23|7|38
8|23|8|39
8|24|8|40
8|24|9|41
8|25|9|42
9|25|9|43
9|26|9|44
10|26|9|45
11|26|9|46
12|26|9|47
12|27|9|48
12|27|10|49
12|28|10|50
12|28|11|51
12|29|11|52
12|29|12|53
12|30|12|54
12|30|13|55
12|31|13|56
13|31|13|57
13|32|13|58
14|32|13|59
15|32|13|60
16|32|13|61
17|32|13|62
18|32|13|63
19|32|13|64
19|32|14|65
19|33|14|66
19|33|15|67
19|34|15|68
19|34|16|69
19|35|16|70
19|35|17|71
19|36|17|72
19|36|18|73
19|37|18|74
19|37|19|75
19|38|19|76
19|38|20|77
19|39|20|78
19|39|21|79
19|40|21|80
19|40|22|81
19|41|22|82
19|41|23|83
19|42|23|84
19|42|24|85
19|43|24|86
19|43|25|87
19|44|25|88
19|44|26|89
19|45|26|90
19|45|27|91
19|46|27|92
19|46|28|93
19|47|28|94
19|47|29|95
19|48|29|96
19|48|30|97
19|49|30|98
19|49|31|99
19|50|31|100
19|50|32|101
19|50|33|102
19|50|34|103
19|51|34|104
19|51|35|105
19|52|35|106
19|52|36|107
19|53|36|108
19|53|37|109
19|54|37|110
19|54|38|111
19|54|39|112
19|54|40|113
19|55|40|114
19|55|41|115
19|56|41|116
19|56|42|117
19|57|42|118
19|57|43|119
19|57|44|120
19|57|45|121
19|58|45|122
19|58|46|123
19|59|46|124
19|59|47|125
19|60|47|126
19|60|48|127
19|60|49|128
19|60|50|129
19|61|50|130
19|61|51|131
19|61|52|132
20|61|52|133
20|62|52|134
20|62|53|135
20|63|53|136
20|64|53|137
20|65|53|138
20|66|53|139
20|67|53|140
20|67|54|141
20|68|54|142
20|68|55|143
20|69|55|144
20|70|55|145
20|71|55|146
20|72|55|147
20|72|56|148
20|72|57|149
20|73|57|150
20|73|58|151
20|74|58|152
20|75|58|153
20|76|58|154
20|77|58|155
20|78|58|156
20|78|59|157
20|79|59|158
20|79|60|159
20|80|60|160
20|80|61|161
20|81|61|162
20|82|61|163
20|83|61|164
20|84|61|165
20|85|61|166
20|86|61|167
20|87|61|168
20|88|61|169
20|89|61|170
20|89|62|171
20|90|62|172
20|90|63|173
20|91|63|174
20|91|64|175
20|92|64|176
20|92|65|177
20|93|65|178
20|93|66|179
20|94|66|180
20|94|67|181
20|95|67|182
20|95|68|183
20|96|68|184
20|96|69|185
20|97|69|186
20|97|70|187
20|98|70|188
20|98|71|189
20|99|71|190
20|99|72|191
20|100|72|192
20|100|73|193
20|101|73|194
20|101|74|195
20|102|74|196
20|102|75|197
20|103|75|198
20|103|76|199
20|104|76|200
20|104|77|201
20|105|77|202
20|105|78|203
20|106|78|204
20|106|79|205
20|107|79|206
