83800,13,35
83900,13,36
84000,13,37
84100,13,38
84200,13,39
84300,13,40
84400,13,41
84500,13,42
84600,13,43
84700,13,43
84800,13,44
84900,13,45
85000,13,46
85100,13,47
85200,13,48
85300,13,49
85400,13,50
85500,13,51
85600,13,52
85700,13,53
85800,13,54
85900,13,55
86000,13,56
86100,13,57
86200,13,58
86300,13,59
86400,14,0
86500,14,1
86600,14,2
86700,14,3
86800,14,4
86900,14,5
87000,14,6
87100,14,7
87200,14,8
87300,14,9
87400,14,10
87500,14,11
87600,14,12
87700,14,13
87800,14,14
87900,14,15
88000,14,16
88100,14,17
88200,14,18
88300,14,19
88400,14,20
88500,14,21
88600,14,22
88700,14,23
88800,14,24
88900,14,25
89000,14,26
89100,14,27
89200,14,28
89300,14,29
89400,14,30
89500,14,31
89600,14,32
89700,14,32
89800,14,33
89900,14,34
90000,14,35
90100,14,36
90200,14,37
90300,14,38
90400,14,39
90500,14,40
90600,14,41
90700,14,42
90800,14,43
90900,14,44
91000,14,45
91100,14,46
91200,14,47
91300,14,48
91400,14,49
91500,14,50
91600,14,51
91700,14,52
91800,14,53
91900,14,54
92000,14,55
92100,14,56
92200,14,56
92300,14,57
92400,14,58
92500,14,59
92600,15,0
92700,15,1
92800,15,2
92900,15,3
93000,15,4
93100,15,5
93200,15,6
93300,15,7
93400,15,8
93500,15,9
93600,15,10
93700,15,11
93800,15,12
93900,15,13
94000,15,14
94100,15,15
94200,15,16
94300,15,17
94400,15,18
94500,15,18
94600,15,19
94700,15,20
94800,15,21
94900,15,22
95000,15,23
95100,15,24
95200,15,25
95300,15,26
95400,15,27
95500,15,28
95600,15,29
95700,15,30
95800,15,31
95900,15,32
96000,15,33
96100,15,34
96200,15,35
96300,15,36
96400,15,36
96500,15,37
96600,15,38
96700,15,39
96800,15,40
96900,15,41
97000,15,42
97100,15,43
97200,15,44
97300,15,45
97400,15,46
97500,15,47
97600,15,48
97700,15,49
97800,15,50
97900,15,51
98000,15,52
98100,15,53
98200,15,54
98300,15,54
98400,15,55
98500,15,56
98600,15,58
98700,15,59
98800,15,59
98900,16,0
99000,16,1
99100,16,2
99200,16,3
99300,16,4
99400,16,5
99500,16,6
99600,16,7
99700,16,8
99800,16,9
99900,16,10
100000,16,11
