1,0,0
100,0,5
200,0,6
300,0,7
400,0,8
500,0,8
600,0,9
700,0,10
800,0,11
900,0,12
1000,0,13
1100,0,14
1200,0,15
1300,0,16
1400,0,17
1500,0,18
1600,0,19
1700,0,20
1800,0,21
1900,0,22
2000,0,23
2100,0,24
2200,0,25
2300,0,26
2400,0,27
2500,0,28
2600,0,28
2700,0,29
2800,0,30
2900,0,31
3000,0,32
3100,0,33
3200,0,34
3300,0,35
3400,0,36
3500,0,37
3600,0,38
3700,0,39
3800,0,40
3900,0,41
4000,0,42
4100,0,43
4200,0,44
4300,0,45
4400,0,46
4500,0,47
4600,0,48
4700,0,48
4800,0,49
4900,0,50
5000,0,51
5100,0,52
5200,0,53
5300,0,54
5400,0,55
5500,0,56
5600,0,57
5700,0,58
5800,0,59
5900,1,0
6000,1,1
6100,1,2
6200,1,3
6300,1,4
6400,1,5
6500,1,6
6600,1,7
6700,1,8
6800,1,9
6900,1,10
7000,1,11
7100,1,12
7200,1,12
7300,1,13
7400,1,14
7500,1,15
7600,1,16
7700,1,17
7800,1,18
7900,1,19
8000,1,20
8100,1,21
8200,1,22
8300,1,23
8400,1,24
8500,1,25
8600,1,26
8700,1,27
8800,1,28
8900,1,29
9000,1,30
9100,1,31
9200,1,32
9300,1,33
9400,1,34
9500,1,35
9600,1,35
9700,1,36
9800,1,37
9900,1,38
10000,1,39
10100,1,40
10200,1,41
10300,1,42
10400,1,43
10500,1,44
10600,1,45
10700,1,46
10800,1,47
10900,1,48
11000,1,49
11100,1,50
11200,1,51
11300,1,52
11400,1,52
11500,1,53
11600,1,54
11700,1,55
11800,1,56
11900,1,57
12000,1,58
12100,1,59
12200,2,0
12300,2,1
12400,2,2
12500,2,3
12600,2,4
12700,2,5
12800,2,6
12900,2,7
13000,2,8
13100,2,9
13200,2,10
13300,2,11
13400,2,12
13500,2,12
13600,2,13
13700,2,14
13800,2,15
13900,2,16
14000,2,17
14100,2,18
14200,2,19
14300,2,20
14400,2,21
14500,2,22
14600,2,23
14700,2,24
14800,2,25
14900,2,26
15000,2,27
15100,2,28
15200,2,29
15300,2,30
15400,2,31
15500,2,32
15600,2,33
15700,2,34
15800,2,35
15900,2,36
16000,2,37
16100,2,38
16200,2,39
16300,2,40
16400,2,41
16500,2,42
16600,2,43
16700,2,44
16800,2,45
16900,2,46
17000,2,47
17100,2,48
17200,2,49
17300,2,50
17400,2,51
17500,2,52
17600,2,53
17700,2,54
17800,2,55
17900,2,56
18000,2,57
18100,2,58
18200,2,59
18300,3,0
18400,3,1
18500,3,2
18600,3,3
18700,3,4
18800,3,5
18900,3,6
19000,3,7
19100,3,7
19200,3,8
19300,3,9
19400,3,10
19500,3,11
19600,3,12
19700,3,13
19800,3,14
19900,3,15
20000,3,16
20100,3,17
20200,3,18
20300,3,19
20400,3,20
20500,3,21
20600,3,22
20700,3,23
20800,3,24
20900,3,25
21000,3,26
21100,3,26
21200,3,27
21300,3,28
21400,3,29
21500,3,30
21600,3,31
21700,3,32
21800,3,33
21900,3,34
22000,3,35
22100,3,36
22200,3,37
22300,3,38
22400,3,39
22500,3,40
22600,3,41
22700,3,42
22800,3,43
22900,3,44
23000,3,45
23100,3,45
23200,3,46
23300,3,47
23400,3,48
23500,3,49
23600,3,50
23700,3,51
23800,3,52
23900,3,53
24000,3,54
24100,3,55
24200,3,56
24300,3,57
24400,3,58
24500,3,59
24600,4,0
24700,4,1
24800,4,2
24900,4,2
25000,4,3
25100,4,4
25200,4,5
25300,4,6
25400,4,7
25500,4,8
25600,4,9
25700,4,10
25800,4,11
25900,4,12
26000,4,13
26100,4,14
26200,4,15
26300,4,16
26400,4,17
26500,4,17
26600,4,18
26700,4,19
26800,4,20
26900,4,21
27000,4,22
27100,4,23
27200,4,24
27300,4,25
27400,4,26
27500,4,27
27600,4,28
27700,4,29
27800,4,30
27900,4,31
28000,4,32
28100,4,33
28200,4,34
28300,4,35
28400,4,36
28500,4,37
28600,4,38
28700,4,39
28800,4,40
28900,4,40
29000,4,41
29100,4,42
29200,4,43
29300,4,44
29400,4,45
29500,4,46
29600,4,47
29700,4,48
29800,4,49
29900,4,50
30000,4,51
30100,4,52
30200,4,53
30300,4,54
30400,4,55
30500,4,56
30600,4,57
30700,4,58
30800,4,59
30900,5,0
31000,5,1
31100,5,2
31200,5,3
31300,5,4
31400,5,5
31500,5,6
31600,5,7
31700,5,7
31800,5,8
31900,5,9
32000,5,10
32100,5,11
32200,5,12
32300,5,13
32400,5,14
32500,5,15
32600,5,16
32700,5,17
32800,5,18
32900,5,19
33000,5,20
33100,5,21
33200,5,22
33300,5,23
33400,5,24
33500,5,25
33600,5,26
33700,5,27
33800,5,28
33900,5,29
34000,5,29
34100,5,30
34200,5,31
34300,5,32
34400,5,33
34500,5,34
34600,5,35
34700,5,36
34800,5,37
34900,5,38
35000,5,39
35100,5,40
35200,5,41
35300,5,42
35400,5,43
35500,5,44
35600,5,45
35700,5,46
35800,5,47
35900,5,48
36000,5,49
36100,5,49
36200,5,50
36300,5,51
36400,5,52
36500,5,53
36600,5,54
36700,5,55
36800,5,56
36900,5,57
37000,5,58
37100,5,59
37200,6,0
37300,6,1
37400,6,2
37500,6,3
37600,6,4
37700,6,5
37800,6,6
37900,6,7
38000,6,8
38100,6,9
38200,6,10
38300,6,11
38400,6,12
38500,6,13
38600,6,13
38700,6,14
38800,6,15
38900,6,16
39000,6,17
39100,6,18
39200,6,19
39300,6,20
39400,6,21
39500,6,22
39600,6,23
39700,6,24
39800,6,25
39900,6,26
40000,6,27
40100,6,28
40200,6,29
40300,6,30
40400,6,31
40500,6,32
40600,6,33
40700,6,34
40800,6,35
40900,6,36
41000,6,36
41100,6,37
41200,6,38
41300,6,39
41400,6,40
41500,6,41
41600,6,42
41700,6,43
41800,6,44
41900,6,45
42000,6,46
42100,6,47
42200,6,48
42300,6,49
42400,6,50
