total
0|0|1|1
1|0|1|2
1|0|2|3
1|1|2|4
1|1|3|5
1|2|3|6
1|3|3|7
1|4|3|8
1|4|4|9
1|5|4|10
1|5|5|11
1|6|5|12
1|6|6|13
1|7|6|14
1|8|6|15
1|9|6|16
1|10|6|17
1|11|6|18
1|11|7|19
1|12|7|20
1|13|7|21
1|14|7|22
1|15|7|23
1|16|7|24
1|16|8|25
1|17|8|26
1|17|9|27
1|18|9|28
1|19|9|29
1|20|9|30
1|21|9|31
1|22|9|32
1|23|9|33
1|24|9|34
1|25|9|35
1|26|9|36
1|27|9|37
1|28|9|38
1|29|9|39
1|30|9|40
1|31|9|41
1|32|9|42
1|33|9|43
1|34|9|44
1|35|9|45
1|36|9|46
1|37|9|47
1|38|9|48
1|39|9|49
1|40|9|50
1|41|9|51
1|42|9|52
1|43|9|53
1|44|9|54
1|45|9|55
1|46|9|56
1|47|9|57
1|48|9|58
1|49|9|59
1|50|9|60
1|51|9|61
1|52|9|62
1|53|9|63
1|54|9|64
1|55|9|65
1|56|9|66
1|57|9|67
1|58|9|68
1|59|9|69
1|60|9|70
1|61|9|71
1|62|9|72
1|63|9|73
1|64|9|74
1|65|9|75
1|66|9|76
1|67|9|77
1|68|9|78
1|69|9|79
1|70|9|80
1|71|9|81
1|72|9|82
1|73|9|83
1|74|9|84
1|75|9|85
1|76|9|86
1|77|9|87
1|78|9|88
1|79|9|89
1|80|9|90
1|81|9|91
1|82|9|92
1|83|9|93
1|84|9|94
1|85|9|95
1|86|9|96
1|87|9|97
1|88|9|98
1|89|9|99
1|90|9|100
1|90|10|101
1|91|10|102
1|91|11|103
1|92|11|104
1|92|12|105
1|93|12|106
1|93|13|107
1|94|13|108
1|95|13|109
1|96|13|110
1|97|13|111
1|98|13|112
1|99|13|113
1|100|13|114
1|100|14|115
1|101|14|116
1|101|15|117
1|102|15|118
1|102|16|119
1|103|16|120
1|104|16|121
1|105|16|122
1|105|17|123
1|106|17|124
1|106|18|125
